property_type,area_type,availability,location,bedroom,area,bath,balcony,price_per_sqft,price,built_up_area
flat,Super built-up  Area,Ready To Move,kasavanhalli,3,1719.0,3,2,4130.0,0.71,1461.15
flat,Super built-up  Area,Ready To Move,rachenahalli,3,1530.0,2,2,4837.0,0.74,1300.5
flat,Super built-up  Area,Ready To Move,9th phase jp nagar,2,1332.0,2,2,5180.0,0.69,1132.2
flat,Super built-up  Area,Ready To Move,uttarahalli,2,1025.0,2,1,3512.0,0.36,871.25
flat,Super built-up  Area,Ready To Move,murugeshpalya,3,1600.0,2,1,4062.0,0.65,1360.0
flat,Super built-up  Area,Ready To Move,other,2,1290.0,2,2,5581.0,0.72,1096.5
flat,Built-up  Area,Ready To Move,ulsoor,4,2500.0,4,0,6800.0,1.7,2500.0
flat,Super built-up  Area,Ready To Move,hennur road,3,1672.0,3,2,5144.0,0.86,1421.2
flat,Built-up  Area,Ready To Move,7th phase jp nagar,4,3300.0,4,0,4545.0,1.5,3300.0
flat,Built-up  Area,Ready To Move,neeladri nagar,1,640.0,1,1,3125.0,0.2,640.0
flat,Super built-up  Area,Ready To Move,kaval byrasandra,3,1900.0,2,2,3421.0,0.65,1615.0
flat,Super built-up  Area,Ready To Move,hennur road,3,1891.0,3,1,7351.0,1.39,1607.35
flat,Super built-up  Area,Under Construction,kammasandra,3,1385.0,2,2,2527.0,0.35,1177.25
flat,Built-up  Area,Ready To Move,kalena agrahara,3,1510.0,3,2,5166.0,0.78,1510.0
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1673.0,3,2,6874.0,1.15,1422.05
flat,Super built-up  Area,Ready To Move,electronic city,3,1575.0,3,1,5968.0,0.94,1338.75
flat,Super built-up  Area,Ready To Move,iblur village,3,2666.0,4,1,7502.0,2.0,2266.1
flat,Built-up  Area,Ready To Move,vishwapriya layout,5,2800.0,5,3,4643.0,1.3,2800.0
flat,Super built-up  Area,Ready To Move,kothanur,2,1160.0,2,2,4914.0,0.57,986.0
flat,Super built-up  Area,Ready To Move,abbigere,2,985.0,2,1,3959.0,0.39,837.25
flat,Super built-up  Area,Under Construction,hennur road,3,1866.0,2,2,3323.0,0.62,1586.1
flat,Super built-up  Area,Ready To Move,whitefield,2,1190.0,2,2,5630.0,0.67,1011.5
flat,Super built-up  Area,Ready To Move,kammanahalli,2,1200.0,2,2,6667.0,0.8,1020.0
flat,Built-up  Area,Ready To Move,bellandur,3,1350.0,2,1,4667.0,0.63,1350.0
flat,Super built-up  Area,Ready To Move,green glen layout,3,1776.4,3,2,5911.0,1.05,1509.94
flat,Super built-up  Area,Ready To Move,akshaya nagar,3,1890.0,4,2,5291.0,1.0,1606.5
flat,Super built-up  Area,Ready To Move,begur,3,1304.0,3,0,4985.0,0.65,1108.4
flat,Built-up  Area,Ready To Move,jigani,3,1200.0,3,2,5417.0,0.65,1200.0
flat,Built-up  Area,Ready To Move,other,2,1256.0,2,1,5175.0,0.65,1256.0
flat,Super built-up  Area,Under Construction,dairy circle,3,1855.0,3,1,12129.0,2.25,1576.75
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1660.0,3,3,4819.0,0.8,1411.0
flat,Super built-up  Area,Ready To Move,budigere,1,693.0,1,0,3896.0,0.27,589.05
flat,Super built-up  Area,Ready To Move,ambedkar nagar,3,1950.0,4,2,6154.0,1.2,1657.5
flat,Super built-up  Area,Under Construction,hebbal,3,1760.0,2,2,7386.0,1.3,1496.0
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1165.0,2,1,3863.0,0.45,990.25
flat,Super built-up  Area,Ready To Move,brookefield,4,2400.0,3,3,5833.0,1.4,2040.0
flat,Super built-up  Area,Ready To Move,varthur,3,1395.0,2,3,5663.0,0.79,1185.75
flat,Super built-up  Area,Ready To Move,malleshwaram,3,2475.0,4,3,12121.0,3.0,2103.75
flat,Super built-up  Area,Ready To Move,bellandur,2,921.0,2,2,4343.0,0.4,782.85
flat,Built-up  Area,Ready To Move,other,2,1450.0,2,2,6207.0,0.9,1450.0
flat,Super built-up  Area,Ready To Move,hebbal,4,3895.0,4,2,10398.0,4.05,3310.75
house,Plot  Area,Ready To Move,anjanapura,1,600.0,2,0,9167.0,0.55,600.0
flat,Super built-up  Area,Ready To Move,other,3,2098.0,3,1,10010.0,2.1,1783.3
flat,Super built-up  Area,Under Construction,chikkalasandra,3,1355.0,3,2,3985.0,0.54,1151.75
house,Plot  Area,Under Construction,other,2,1000.0,2,1,5500.0,0.55,1000.0
flat,Built-up  Area,Ready To Move,attibele,1,450.0,1,1,2667.0,0.12,450.0
flat,Super built-up  Area,Ready To Move,bellandur,2,981.0,2,2,3772.0,0.37,833.85
flat,Super built-up  Area,Under Construction,sarjapur  road,3,1700.0,3,1,4706.0,0.8,1445.0
flat,Super built-up  Area,Under Construction,other,3,1300.0,3,2,4923.0,0.64,1105.0
house,Plot  Area,Ready To Move,karuna nagar,3,2500.0,3,2,7600.0,1.9,2500.0
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1880.0,3,2,5053.0,0.95,1598.0
flat,Built-up  Area,Ready To Move,kanakpura road,4,3500.0,6,2,6429.0,2.25,3500.0
flat,Super built-up  Area,Under Construction,other,3,1465.0,2,3,5119.0,0.75,1245.25
flat,Super built-up  Area,Under Construction,thanisandra,1,923.0,1,1,6609.0,0.61,784.55
flat,Super built-up  Area,Ready To Move,hormavu,2,965.0,2,2,3834.0,0.37,820.25
flat,Super built-up  Area,Ready To Move,hennur road,3,2089.0,3,2,6702.0,1.4,1775.65
flat,Super built-up  Area,Ready To Move,old madras road,3,2990.0,3,2,5686.0,1.7,2541.5
flat,Super built-up  Area,Ready To Move,other,3,1620.0,3,3,5864.0,0.95,1377.0
flat,Super built-up  Area,Ready To Move, devarachikkanahalli,2,1170.0,2,2,3419.0,0.4,994.5
flat,Super built-up  Area,Ready To Move,sarjapur,2,913.0,2,1,3943.0,0.36,776.05
flat,Super built-up  Area,Ready To Move,dasanapura,1,708.0,1,1,5791.0,0.41,601.8
flat,Built-up  Area,Ready To Move,kr puram,2,1100.0,2,1,4182.0,0.46,1100.0
flat,Super built-up  Area,Ready To Move,kalena agrahara,2,1120.0,2,2,3571.0,0.4,952.0
flat,Super built-up  Area,Ready To Move,thanisandra,2,1265.0,2,2,6482.0,0.82,1075.25
flat,Super built-up  Area,Ready To Move,kammasandra,2,1057.0,2,1,3311.0,0.35,898.4499999999999
flat,Built-up  Area,Ready To Move,ardendale,2,1100.0,2,1,3909.0,0.43,1100.0
flat,Super built-up  Area,Ready To Move,panathur,3,1713.0,3,1,7005.0,1.2,1456.05
flat,Super built-up  Area,Under Construction,hoodi,3,1660.0,3,2,7711.0,1.28,1411.0
flat,Super built-up  Area,Ready To Move,kadugodi,1,925.0,1,0,4432.0,0.41,786.25
flat,Super built-up  Area,Under Construction,other,3,1705.0,2,1,5103.0,0.87,1449.25
flat,Super built-up  Area,Ready To Move,whitefield,3,1403.0,2,2,4348.0,0.61,1192.55
flat,Super built-up  Area,Ready To Move,harlur,3,1754.0,3,2,7526.0,1.32,1490.9
flat,Super built-up  Area,Ready To Move,yelahanka,3,1705.0,3,2,4985.0,0.85,1449.25
flat,Super built-up  Area,Ready To Move,other,2,1116.0,2,1,4480.0,0.5,948.6
flat,Super built-up  Area,Ready To Move,banashankari stage v,2,920.0,2,1,4565.0,0.42,782.0
flat,Super built-up  Area,Under Construction,tumkur road,2,1239.0,2,1,6618.0,0.82,1053.15
flat,Super built-up  Area,Under Construction,other,2,1220.0,2,2,4016.0,0.49,1037.0
flat,Built-up  Area,Ready To Move,sarjapur  road,4,3420.0,4,2,6579.0,2.25,3420.0
flat,Super built-up  Area,Ready To Move,karuna nagar,2,1057.0,2,1,6149.0,0.65,898.4499999999999
flat,Built-up  Area,Ready To Move,other,2,1463.0,1,1,9706.0,1.42,1463.0
flat,Super built-up  Area,Ready To Move,jalahalli,2,1478.0,2,2,8457.0,1.25,1256.3
flat,Super built-up  Area,Ready To Move,yelahanka,1,697.0,1,1,5022.0,0.35,592.4499999999999
house,Plot  Area,Ready To Move,tc palaya,2,1200.0,2,0,5000.0,0.6,1200.0
flat,Built-up  Area,Ready To Move,btm layout,3,1450.0,2,2,5586.0,0.81,1450.0
flat,Super built-up  Area,Ready To Move,hoskote,2,1170.0,2,3,3846.0,0.45,994.5
flat,Carpet  Area,Ready To Move,naganathapura,2,1103.0,2,1,4986.0,0.55,1213.3000000000002
flat,Super built-up  Area,Under Construction,rajaji nagar,2,1224.0,2,0,8578.0,1.05,1040.4
flat,Super built-up  Area,Ready To Move,malleshwaram,3,2215.0,3,1,12415.0,2.75,1882.75
flat,Super built-up  Area,Ready To Move,thanisandra,3,1430.0,2,2,3636.0,0.52,1215.5
house,Plot  Area,Under Construction,varthur,4,1600.0,4,3,7000.0,1.12,1600.0
flat,Built-up  Area,Ready To Move,whitefield,4,4000.0,4,3,9500.0,3.8,4000.0
flat,Super built-up  Area,Ready To Move,hosur road,3,1590.0,2,2,8491.0,1.35,1351.5
flat,Super built-up  Area,Ready To Move,rajaji nagar,2,1718.0,3,2,16007.0,2.75,1460.3
flat,Super built-up  Area,Under Construction,other,3,1602.0,2,1,10612.0,1.7,1361.7
flat,Super built-up  Area,Ready To Move,jigani,2,1020.0,2,1,3922.0,0.4,867.0
flat,Built-up  Area,Ready To Move,other,2,925.0,2,2,6811.0,0.63,925.0
flat,Built-up  Area,Under Construction,electronic city,2,1025.0,2,1,2927.0,0.3,1025.0
flat,Super built-up  Area,Ready To Move,basavangudi,2,1036.0,2,2,10135.0,1.05,880.6
flat,Super built-up  Area,Ready To Move,yelahanka,2,1100.0,2,1,6364.0,0.7,935.0
flat,Super built-up  Area,Ready To Move,thanisandra,3,1564.0,3,1,6650.0,1.04,1329.4
flat,Super built-up  Area,Ready To Move,harlur,2,1197.0,2,1,6600.0,0.79,1017.45
house,Plot  Area,Under Construction,other,2,1300.0,2,0,4154.0,0.54,1300.0
flat,Built-up  Area,Ready To Move,other,3,1450.0,3,2,6207.0,0.9,1450.0
flat,Super built-up  Area,Ready To Move,other,2,985.0,2,1,5584.0,0.55,837.25
flat,Super built-up  Area,Ready To Move,varthur,3,1450.0,3,2,4897.0,0.71,1232.5
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1140.0,2,2,3860.0,0.44,969.0
flat,Built-up  Area,Ready To Move,other,3,1560.0,3,2,5449.0,0.85,1560.0
flat,Super built-up  Area,Ready To Move,mysore road,2,883.0,2,1,5096.0,0.45,750.55
flat,Super built-up  Area,Ready To Move,green glen layout,3,1715.0,3,2,6122.0,1.05,1457.75
flat,Super built-up  Area,Ready To Move,jakkur,2,1290.0,2,1,6589.0,0.85,1096.5
flat,Built-up  Area,Ready To Move,kr puram,2,1100.0,2,1,3636.0,0.4,1100.0
flat,Built-up  Area,Ready To Move,thanisandra,3,1690.0,3,2,7396.0,1.25,1690.0
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1520.0,2,3,5329.0,0.81,1292.0
flat,Super built-up  Area,Under Construction,kadugodi,2,1314.0,2,2,5936.0,0.78,1116.9
flat,Super built-up  Area,Ready To Move,bannerghatta road,3,1893.0,3,2,5283.0,1.0,1609.05
flat,Super built-up  Area,Ready To Move,bellandur,2,1185.0,2,1,3966.0,0.47,1007.25
flat,Super built-up  Area,Ready To Move,nagavara,2,1077.0,2,1,4643.0,0.5,915.45
flat,Super built-up  Area,Ready To Move,poorna pragna layout,3,1270.0,2,1,4016.0,0.51,1079.5
flat,Super built-up  Area,Ready To Move,hebbal,2,1200.0,2,1,4333.0,0.52,1020.0
flat,Super built-up  Area,Ready To Move,whitefield,2,1405.0,2,2,5979.0,0.84,1194.25
flat,Super built-up  Area,Ready To Move,sahakara nagar,2,1270.0,2,1,5512.0,0.7,1079.5
flat,Super built-up  Area,Ready To Move,other,2,1500.0,2,1,3333.0,0.5,1275.0
flat,Built-up  Area,Ready To Move,electronics city phase 1,1,638.0,1,1,5016.0,0.32,638.0
house,Plot  Area,Ready To Move,other,4,6000.0,5,3,6667.0,4.0,6000.0
flat,Built-up  Area,Under Construction,other,2,1298.0,2,1,5008.0,0.65,1298.0
house,Plot  Area,Ready To Move,anandapura,2,875.0,2,1,6514.0,0.57,875.0
flat,Super built-up  Area,Under Construction,electronics city phase 1,2,891.0,2,1,2806.0,0.25,757.35
flat,Super built-up  Area,Ready To Move,narayanapura,3,2357.0,3,2,5728.0,1.35,2003.45
flat,Super built-up  Area,Ready To Move,kaggalipura,2,950.0,2,1,4737.0,0.45,807.5
flat,Super built-up  Area,Ready To Move,old madras road,2,1100.0,2,1,6364.0,0.7,935.0
flat,Super built-up  Area,Ready To Move,other,4,3500.0,3,3,12143.0,4.25,2975.0
flat,Built-up  Area,Ready To Move,other,4,4000.0,4,1,13000.0,5.2,4000.0
flat,Built-up  Area,Ready To Move,sarjapur  road,3,1857.0,4,3,8347.0,1.55,1857.0
flat,Super built-up  Area,Ready To Move,old airport road,2,1145.0,2,2,6550.0,0.75,973.25
flat,Super built-up  Area,Ready To Move,other,1,550.0,1,1,4182.0,0.23,467.5
flat,Super built-up  Area,Under Construction,hennur road,3,1976.0,3,3,3289.0,0.65,1679.6
flat,Super built-up  Area,Ready To Move,bellandur,3,1830.0,3,3,5027.0,0.92,1555.5
flat,Built-up  Area,Ready To Move,7th phase jp nagar,3,1400.0,3,1,8214.0,1.15,1400.0
flat,Built-up  Area,Ready To Move,padmanabhanagar,3,4500.0,4,2,8000.0,3.6,4500.0
flat,Super built-up  Area,Ready To Move,other,2,1100.0,2,1,4091.0,0.45,935.0
flat,Super built-up  Area,Ready To Move,6th phase jp nagar,2,1170.0,2,2,10256.0,1.2,994.5
flat,Super built-up  Area,Ready To Move,yelahanka,3,1381.0,2,2,3765.0,0.52,1173.85
flat,Built-up  Area,Ready To Move,vidyaranyapura,2,1050.0,2,1,4762.0,0.5,1050.0
flat,Super built-up  Area,Under Construction,abbigere,3,1260.0,2,1,3571.0,0.45,1071.0
flat,Super built-up  Area,Under Construction,hosakerehalli,2,1304.0,2,3,7669.0,1.0,1108.4
house,Plot  Area,Under Construction,margondanahalli,2,1050.0,2,0,5524.0,0.58,1050.0
flat,Super built-up  Area,Ready To Move,electronic city phase ii,2,1116.0,2,2,3315.0,0.37,948.6
flat,Super built-up  Area,Under Construction,kanakpura road,3,2265.0,3,2,6004.0,1.36,1925.25
flat,Super built-up  Area,Ready To Move,other,1,825.0,2,1,4848.0,0.4,701.25
flat,Super built-up  Area,Ready To Move,kasavanhalli,3,1555.0,3,3,5273.0,0.82,1321.75
house,Plot  Area,Ready To Move,ambedkar nagar,4,2900.0,3,2,10345.0,3.0,2900.0
flat,Super built-up  Area,Under Construction,yelahanka,2,1175.0,2,1,5787.0,0.68,998.75
flat,Built-up  Area,Ready To Move,yelahanka new town,2,1000.0,2,1,4400.0,0.44,1000.0
flat,Super built-up  Area,Ready To Move,kundalahalli,2,1291.0,2,3,3796.0,0.49,1097.35
flat,Super built-up  Area,Ready To Move,7th phase jp nagar,2,1190.0,2,1,4202.0,0.5,1011.5
flat,Super built-up  Area,Ready To Move,yelachenahalli,3,1700.0,3,2,7647.0,1.3,1445.0
flat,Super built-up  Area,Under Construction,kengeri satellite town,2,1025.0,2,1,2829.0,0.29,871.25
flat,Super built-up  Area,Under Construction,bannerghatta road,3,1532.5,3,0,5155.0,0.79,1302.625
flat,Super built-up  Area,Ready To Move,electronic city phase ii,3,1800.0,3,3,5111.0,0.92,1530.0
flat,Built-up  Area,Ready To Move,yeshwanthpur,3,3027.0,4,3,8589.0,2.6,3027.0
flat,Super built-up  Area,Ready To Move,kothanur,3,1365.0,3,3,4835.0,0.66,1160.25
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1452.0,3,3,4201.0,0.61,1234.2
house,Plot  Area,Ready To Move,whitefield,4,3100.0,4,2,11290.0,3.5,3100.0
flat,Built-up  Area,Under Construction,other,5,2400.0,5,2,3875.0,0.93,2400.0
flat,Super built-up  Area,Under Construction,rajaji nagar,2,1357.0,2,1,8475.0,1.15,1153.45
flat,Super built-up  Area,Ready To Move,other,2,1280.0,2,1,3906.0,0.5,1088.0
flat,Built-up  Area,Ready To Move,kereguddadahalli,2,950.0,2,1,3368.0,0.32,950.0
flat,Built-up  Area,Ready To Move,hennur road,2,1020.0,2,0,4412.0,0.45,1020.0
flat,Super built-up  Area,Ready To Move,other,2,1205.0,2,2,4979.0,0.6,1024.25
flat,Super built-up  Area,Ready To Move,hennur road,2,1195.0,2,2,4937.0,0.59,1015.75
flat,Built-up  Area,Ready To Move,horamavu agara,2,980.0,2,1,3878.0,0.38,980.0
house,Plot  Area,Ready To Move,other,2,840.0,1,1,11786.0,0.99,840.0
flat,Super built-up  Area,Under Construction,other,3,2214.0,3,2,15808.0,3.5,1881.9
flat,Super built-up  Area,Ready To Move,electronics city phase 1,1,585.0,1,1,3590.0,0.21,497.25
flat,Super built-up  Area,Ready To Move,hulimavu,2,1200.0,2,1,4167.0,0.5,1020.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1320.0,2,1,7576.0,1.0,1122.0
flat,Super built-up  Area,Ready To Move,kambipura,3,1082.0,2,1,5083.0,0.55,919.7
flat,Super built-up  Area,Ready To Move,lb shastri nagar,2,1200.0,2,1,3917.0,0.47,1020.0
flat,Super built-up  Area,Ready To Move,other,2,1316.0,2,3,4255.0,0.56,1118.6
flat,Super built-up  Area,Ready To Move,hennur road,3,1445.0,2,2,6021.0,0.87,1228.25
house,Plot  Area,Ready To Move,kengeri,2,1200.0,2,0,4833.0,0.58,1200.0
flat,Super built-up  Area,Ready To Move,banashankari,3,1372.0,2,2,3499.0,0.48,1166.2
flat,Super built-up  Area,Ready To Move,garudachar palya,2,1060.0,2,1,4528.0,0.48,901.0
flat,Super built-up  Area,Under Construction,hennur road,2,1040.0,2,2,4808.0,0.5,884.0
flat,Super built-up  Area,Ready To Move,other,4,2363.0,5,2,5078.0,1.2,2008.55
flat,Super built-up  Area,Ready To Move,varthur,2,965.0,2,1,3523.0,0.34,820.25
flat,Super built-up  Area,Ready To Move,other,3,1650.0,3,1,10000.0,1.65,1402.5
flat,Super built-up  Area,Ready To Move,kr puram,2,1076.0,2,2,6227.0,0.67,914.6
flat,Super built-up  Area,Ready To Move,hsr layout,3,1430.0,2,1,4545.0,0.65,1215.5
house,Plot  Area,Ready To Move,other,3,1800.0,3,0,5278.0,0.95,1800.0
flat,Built-up  Area,Under Construction,electronic city phase ii,3,1310.0,2,1,2901.0,0.38,1310.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1205.0,2,2,3071.0,0.37,1024.25
flat,Built-up  Area,Ready To Move,indira nagar,2,1210.0,2,1,8430.0,1.02,1210.0
flat,Super built-up  Area,Ready To Move,hegde nagar,2,1340.0,2,2,5373.0,0.72,1139.0
flat,Super built-up  Area,Ready To Move,ramagondanahalli,3,1910.0,3,2,6859.0,1.31,1623.5
flat,Super built-up  Area,Under Construction,kanakpura road,2,1366.0,2,1,6076.0,0.83,1161.1
flat,Super built-up  Area,Ready To Move,hoskote,2,1095.0,2,2,3105.0,0.34,930.75
flat,Super built-up  Area,Ready To Move,rajaji nagar,3,2448.0,3,2,16340.0,4.0,2080.8
flat,Super built-up  Area,Ready To Move,electronic city,2,660.0,1,1,2424.0,0.16,561.0
house,Plot  Area,Ready To Move,margondanahalli,2,1200.0,2,1,5417.0,0.65,1200.0
flat,Super built-up  Area,Ready To Move,kenchenahalli,2,870.0,1,1,5172.0,0.45,739.5
flat,Built-up  Area,Ready To Move,other,4,3150.0,4,2,4762.0,1.5,3150.0
flat,Super built-up  Area,Ready To Move,jp nagar,2,1000.0,2,1,3500.0,0.35,850.0
flat,Super built-up  Area,Ready To Move,kogilu,1,700.0,1,1,4429.0,0.31,595.0
flat,Super built-up  Area,Ready To Move,other,3,1559.0,3,2,3977.0,0.62,1325.15
flat,Super built-up  Area,Ready To Move,other,2,1312.0,2,3,5259.0,0.69,1115.2
flat,Super built-up  Area,Ready To Move,amruthahalli,2,1340.0,2,1,5597.0,0.75,1139.0
house,Plot  Area,Ready To Move,other,2,600.0,2,1,13333.0,0.8,600.0
flat,Super built-up  Area,Ready To Move,other,3,1800.0,3,2,5000.0,0.9,1530.0
flat,Super built-up  Area,Ready To Move,koramangala,3,2223.0,3,2,13495.0,3.0,1889.55
flat,Super built-up  Area,Under Construction,yelahanka,2,1260.0,2,2,4683.0,0.59,1071.0
flat,Super built-up  Area,Ready To Move,padmanabhanagar,3,1360.0,2,3,5515.0,0.75,1156.0
flat,Super built-up  Area,Under Construction,thanisandra,2,1265.0,2,1,6561.0,0.83,1075.25
flat,Built-up  Area,Ready To Move,other,4,3080.0,2,1,9253.0,2.85,3080.0
flat,Built-up  Area,Ready To Move,rayasandra,1,470.0,1,1,4468.0,0.21,470.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1200.0,2,2,6250.0,0.75,1020.0
flat,Super built-up  Area,Under Construction,other,2,946.0,2,1,4017.0,0.38,804.1
flat,Super built-up  Area,Under Construction,haralur road,4,2805.0,4,3,5490.0,1.54,2384.25
flat,Super built-up  Area,Ready To Move,other,3,1540.0,3,3,4935.0,0.76,1309.0
flat,Super built-up  Area,Ready To Move,sarjapur,2,1150.0,2,1,3565.0,0.41,977.5
flat,Built-up  Area,Ready To Move,electronic city,2,1386.0,2,1,6133.0,0.85,1386.0
flat,Super built-up  Area,Ready To Move,sector 7 hsr layout,3,1760.0,3,2,8239.0,1.45,1496.0
flat,Super built-up  Area,Ready To Move,other,2,1330.0,2,1,4211.0,0.56,1130.5
flat,Built-up  Area,Under Construction,bommasandra industrial area,2,1090.0,2,1,2844.0,0.31,1090.0
flat,Super built-up  Area,Ready To Move,other,3,2500.0,2,1,2400.0,0.6,2125.0
flat,Super built-up  Area,Ready To Move,other,2,2400.0,2,3,5208.0,1.25,2040.0
flat,Super built-up  Area,Ready To Move,hosakerehalli,3,1590.0,3,3,3082.0,0.49,1351.5
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1577.0,3,2,4122.0,0.65,1340.45
flat,Super built-up  Area,Under Construction,rajaji nagar,2,1260.0,2,2,8968.0,1.13,1071.0
flat,Super built-up  Area,Ready To Move,kodigehaali,2,965.0,2,1,3938.0,0.38,820.25
flat,Super built-up  Area,Ready To Move,hosur road,2,1345.0,2,2,7881.0,1.06,1143.25
flat,Super built-up  Area,Ready To Move,thanisandra,3,2050.0,3,1,7073.0,1.45,1742.5
flat,Super built-up  Area,Ready To Move,hennur road,2,1065.0,2,1,4038.0,0.43,905.25
house,Plot  Area,Ready To Move,whitefield,5,3227.0,5,0,7747.0,2.5,3227.0
house,Plot  Area,Ready To Move,other,2,1200.0,2,2,12500.0,1.5,1200.0
flat,Super built-up  Area,Ready To Move,vittasandra,2,1246.0,2,1,5457.0,0.68,1059.1
flat,Super built-up  Area,Ready To Move,other,3,1358.0,3,3,3682.0,0.5,1154.3
flat,Super built-up  Area,Ready To Move,yeshwanthpur,3,1385.0,2,2,5487.0,0.76,1177.25
flat,Built-up  Area,Ready To Move,munnekollal,3,1390.0,3,2,4892.0,0.68,1390.0
flat,Built-up  Area,Ready To Move,other,3,2000.0,3,1,5000.0,1.0,2000.0
flat,Built-up  Area,Ready To Move,other,3,1750.0,3,3,9714.0,1.7,1750.0
flat,Super built-up  Area,Under Construction,hennur road,3,1590.0,3,2,6604.0,1.05,1351.5
flat,Super built-up  Area,Ready To Move,hosa road,3,1652.0,3,2,5145.0,0.85,1404.2
flat,Super built-up  Area,Under Construction,ananth nagar,2,1074.0,2,2,2514.0,0.27,912.9
flat,Super built-up  Area,Ready To Move,sultan palaya,3,1713.0,3,3,7297.0,1.25,1456.05
flat,Super built-up  Area,Under Construction,kanakpura road,2,700.0,1,1,5000.0,0.35,595.0
flat,Super built-up  Area,Ready To Move,kanakpura road,3,1665.0,3,2,5285.0,0.88,1415.25
flat,Super built-up  Area,Ready To Move,other,2,1180.0,2,2,4068.0,0.48,1003.0
flat,Built-up  Area,Ready To Move,8th phase jp nagar,2,1298.0,2,1,4545.0,0.59,1298.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1846.0,3,2,8397.0,1.55,1569.1
flat,Super built-up  Area,Ready To Move,koramangala,2,1290.0,2,3,7752.0,1.0,1096.5
flat,Super built-up  Area,Ready To Move,green glen layout,3,1750.0,3,2,7429.0,1.3,1487.5
flat,Super built-up  Area,Ready To Move,hormavu,1,1351.0,2,1,3923.0,0.53,1148.35
